txn_id,timestamp,user_id,kyc_tier,account_age_days,channel,txn_type,amount_ngn,beneficiary_id,beneficiary_bank,beneficiary_country,beneficiary_new,device_id,device_new,ip_country,name_match_score,status
TXN-100917,2026-07-05 04:29:41,USR-2655,3,460,app,airtime,27976.18,,,NG,0,DEV-66881,0,NG,0.98,completed
TXN-100918,2026-07-05 04:32:15,USR-0323,2,1484,web,airtime,10740.14,,,NG,0,DEV-46655,0,NG,0.97,completed
TXN-100919,2026-07-05 04:43:02,USR-0859,2,2073,app,bill_payment,7045.11,,,NG,0,DEV-55236,0,NG,0.98,completed
TXN-100920,2026-07-05 04:50:32,USR-2989,2,1139,pos,transfer_out,8008.21,BEN-3683,Access Bank,NG,0,DEV-58351,0,NG,0.99,completed
TXN-100921,2026-07-05 04:50:51,USR-1293,2,217,ussd,transfer_out,4432.24,BEN-9032,UBA,NG,0,DEV-17972,0,NG,0.94,completed
TXN-100922,2026-07-05 04:55:42,USR-3986,2,1873,pos,card_spend,63751.64,,,NG,0,DEV-33086,0,NG,0.97,completed
TXN-100923,2026-07-05 05:03:26,USR-0939,3,1116,app,bill_payment,7174.56,,,NG,0,DEV-32871,0,NG,0.95,completed
TXN-100924,2026-07-05 05:17:08,USR-3837,2,722,app,transfer_out,9729.6,BEN-2315,Kuda,NG,0,DEV-19807,0,NG,0.93,completed
TXN-100925,2026-07-05 05:49:56,USR-1139,1,1052,app,transfer_out,28791.32,BEN-1400,GTBank,NG,0,DEV-98184,0,NG,0.93,completed
TXN-100926,2026-07-05 05:56:38,USR-3837,2,722,app,transfer_out,57461.11,BEN-5342,Stanbic IBTC,NG,0,DEV-19807,0,NG,1.0,completed
TXN-100927,2026-07-05 05:57:44,USR-3504,2,195,app,airtime,7163.19,,,NG,0,DEV-21970,0,NG,0.98,completed
TXN-100928,2026-07-05 06:00:56,USR-1551,2,2114,ussd,airtime,29379.89,,,NG,0,DEV-52600,0,NG,0.99,completed
TXN-100929,2026-07-05 06:05:37,USR-0953,3,339,web,transfer_out,89715.77,BEN-1821,GTBank,NG,0,DEV-51104,0,NG,0.94,completed
TXN-100930,2026-07-05 06:08:37,USR-0896,2,1953,ussd,card_spend,15998.28,,,NG,0,DEV-47388,0,NG,0.98,completed
TXN-100931,2026-07-05 06:52:05,USR-0788,2,309,app,transfer_out,17855.3,BEN-5066,Zenith Bank,NG,0,DEV-29887,0,NG,0.96,completed
TXN-100932,2026-07-05 07:09:24,USR-2622,2,147,app,card_spend,26964.57,,,NG,0,DEV-44663,0,NG,0.97,completed
TXN-100933,2026-07-05 07:17:56,USR-1003,3,1299,app,transfer_out,5972.72,BEN-1132,Access Bank,NG,0,DEV-12875,0,NG,0.98,completed
TXN-100934,2026-07-05 07:46:09,USR-2933,2,1329,app,card_spend,5584.81,,,NG,0,DEV-90173,0,NG,0.93,completed
TXN-100935,2026-07-05 08:12:12,USR-1495,2,146,app,airtime,37305.83,,,NG,0,DEV-82384,0,NG,0.96,completed
TXN-100936,2026-07-05 08:26:31,USR-0859,2,2073,web,bill_payment,12173.68,,,NG,0,DEV-55236,0,NG,0.99,completed
TXN-100937,2026-07-05 08:32:47,USR-2989,2,1139,app,airtime,3571.34,,,NG,0,DEV-58351,0,NG,0.94,completed
TXN-100938,2026-07-05 08:41:48,USR-3921,2,986,app,card_spend,40360.13,,,NG,0,DEV-33053,0,NG,0.95,completed
TXN-100939,2026-07-05 08:50:00,USR-2286,2,402,app,transfer_out,880000,BEN-7731,Access Bank,NG,0,DEV-52286,0,NG,0.97,completed
TXN-100940,2026-07-05 08:57:28,USR-2886,1,1794,pos,airtime,2836.58,,,NG,0,DEV-89471,0,NG,0.98,completed
TXN-100941,2026-07-05 09:03:58,USR-0457,2,1166,pos,airtime,12445.92,,,NG,0,DEV-86622,0,NG,0.94,completed
TXN-100942,2026-07-05 09:06:35,USR-1139,1,1052,app,transfer_out,11230.15,BEN-4262,Kuda,NG,0,DEV-98184,0,NG,0.99,completed
TXN-100943,2026-07-05 09:13:05,USR-3167,1,1010,app,airtime,7006.63,,,NG,0,DEV-94886,0,NG,0.96,completed
TXN-100944,2026-07-05 09:13:09,USR-1840,2,1538,web,airtime,35270.46,,,NG,0,DEV-83385,0,NG,0.94,completed
TXN-100945,2026-07-05 09:30:59,USR-0896,2,1953,web,transfer_out,13995.92,BEN-8973,Access Bank,NG,0,DEV-47388,0,NG,0.94,completed
TXN-100946,2026-07-05 09:36:56,USR-1127,2,1483,pos,airtime,6731.04,,,NG,0,DEV-24621,0,NG,0.99,completed
TXN-100947,2026-07-05 09:38:18,USR-2262,2,2091,web,transfer_in,16023.15,BEN-2921,Moniepoint,NG,0,DEV-82768,0,NG,0.95,completed
TXN-100948,2026-07-05 09:43:12,USR-3863,2,1440,pos,bill_payment,10657.17,,,NG,0,DEV-97819,0,NG,0.99,completed
TXN-100949,2026-07-05 09:47:10,USR-1084,2,425,app,airtime,20742.16,,,NG,0,DEV-71644,0,NG,0.95,completed
TXN-100950,2026-07-05 09:47:25,USR-1139,1,1052,pos,transfer_out,6497.04,BEN-3414,Zenith Bank,NG,0,DEV-98184,0,NG,0.94,completed
TXN-100951,2026-07-05 09:58:29,USR-1840,2,1538,pos,transfer_out,109808.26,BEN-3662,Wema/ALAT,NG,0,DEV-83385,0,NG,0.99,completed
TXN-100952,2026-07-05 09:58:41,USR-2622,2,147,ussd,transfer_in,52011.05,BEN-7038,Moniepoint,NG,0,DEV-44663,0,NG,0.97,completed
TXN-100953,2026-07-05 09:59:19,USR-1557,2,1998,ussd,card_spend,14511.63,,,NG,0,DEV-64496,0,NG,0.97,completed
TXN-100954,2026-07-05 10:05:36,USR-0419,2,1260,web,transfer_out,106347.85,BEN-6238,Kuda,NG,0,DEV-40735,0,NG,1.0,completed
TXN-100955,2026-07-05 10:15:59,USR-1329,2,1235,web,bill_payment,106596.1,,,NG,0,DEV-14288,0,NG,0.95,completed
TXN-100956,2026-07-05 10:21:10,USR-0953,3,339,app,airtime,1778.12,,,NG,0,DEV-51104,0,NG,0.98,completed
TXN-100957,2026-07-05 10:21:14,USR-3109,2,1505,web,bill_payment,17048.52,,,NG,0,DEV-51114,0,NG,0.96,completed
TXN-100958,2026-07-05 10:44:06,USR-0357,2,2078,web,card_spend,409296.21,,,NG,0,DEV-38080,0,NG,0.94,completed
TXN-100959,2026-07-05 10:48:42,USR-3550,2,1762,web,transfer_in,26570.26,BEN-7744,First Bank,NG,0,DEV-53687,0,NG,0.95,completed
TXN-100960,2026-07-05 10:53:29,USR-2875,2,1449,app,airtime,26792.71,,,NG,0,DEV-23154,0,NG,0.97,completed
TXN-100961,2026-07-05 11:16:42,USR-2800,3,1646,pos,transfer_out,10175.65,BEN-1588,Kuda,NG,0,DEV-51505,0,NG,0.94,completed
TXN-100962,2026-07-05 11:54:56,USR-1084,2,425,app,transfer_out,5038.82,BEN-9837,Wema/ALAT,NG,0,DEV-71644,0,NG,0.96,completed
TXN-100963,2026-07-05 11:59:26,USR-2365,2,845,pos,card_spend,5940.33,,,NG,0,DEV-16734,0,NG,0.98,completed
TXN-100964,2026-07-05 12:03:41,USR-2233,1,1456,web,card_spend,3183.66,,,NG,0,DEV-27146,0,NG,0.97,completed
TXN-100965,2026-07-05 12:11:10,USR-1084,2,425,ussd,airtime,22730.19,,,NG,0,DEV-71644,0,NG,0.97,completed
TXN-100966,2026-07-05 12:14:27,USR-3530,1,608,web,transfer_in,14218.8,BEN-1893,UBA,NG,0,DEV-45954,0,NG,0.95,completed
TXN-100967,2026-07-05 12:16:42,USR-3148,2,590,pos,transfer_out,7364.12,BEN-1349,First Bank,NG,0,DEV-69600,0,NG,0.97,completed
TXN-100968,2026-07-05 12:24:14,USR-3453,3,496,web,transfer_out,5856.75,BEN-6876,PalmPay,NG,0,DEV-99873,0,NG,0.99,completed
TXN-100969,2026-07-05 12:39:01,USR-2989,2,1139,app,transfer_out,4175.67,BEN-6096,UBA,NG,0,DEV-58351,0,NG,0.93,completed
TXN-100970,2026-07-05 12:52:06,USR-2233,1,1456,app,bill_payment,37908.86,,,NG,0,DEV-27146,0,NG,0.97,completed
TXN-100971,2026-07-05 12:52:13,USR-0272,3,1784,app,transfer_in,6052.22,BEN-7532,UBA,NG,0,DEV-54424,0,NG,0.94,completed
TXN-100972,2026-07-05 12:55:19,USR-2662,3,726,app,transfer_out,7171.0,BEN-4335,Wema/ALAT,NG,0,DEV-45697,0,NG,0.96,completed
TXN-100973,2026-07-05 13:01:30,USR-2466,1,1098,app,airtime,12608.37,,,NG,0,DEV-85880,0,NG,0.96,completed
TXN-100974,2026-07-05 13:09:58,USR-0667,2,720,web,transfer_out,36828.11,BEN-7807,GTBank,NG,0,DEV-75323,0,NG,0.97,completed
TXN-100975,2026-07-05 13:26:58,USR-0132,1,1814,app,transfer_out,2760.4,BEN-8856,OPay,NG,1,DEV-78955,0,NG,0.96,completed
TXN-100976,2026-07-05 13:29:32,USR-3316,2,1022,app,airtime,11443.74,,,NG,0,DEV-39219,0,NG,0.96,completed
TXN-100977,2026-07-05 13:36:56,USR-2772,3,1823,web,airtime,30303.55,,,NG,0,DEV-37760,0,NG,1.0,completed
TXN-100978,2026-07-05 13:40:09,USR-1186,1,1349,pos,transfer_in,13918.06,BEN-9700,First Bank,NG,0,DEV-87993,0,NG,0.97,completed
TXN-100979,2026-07-05 13:43:23,USR-2819,1,1047,app,transfer_out,50553.02,BEN-4626,Wema/ALAT,NG,0,DEV-71797,0,NG,0.94,completed
TXN-100980,2026-07-05 13:43:24,USR-1482,2,607,app,card_spend,38849.12,,,NG,0,DEV-93606,0,NG,0.93,completed
TXN-100981,2026-07-05 13:43:44,USR-0859,2,2073,web,transfer_out,3597.64,BEN-7180,Access Bank,NG,0,DEV-55236,0,NG,0.99,completed
TXN-100982,2026-07-05 13:49:50,USR-3863,2,1440,pos,airtime,8749.33,,,NG,0,DEV-97819,0,NG,0.99,completed
TXN-100983,2026-07-05 13:58:37,USR-0572,2,92,web,bill_payment,4785.21,,,NG,0,DEV-88504,0,NG,0.95,completed
TXN-100984,2026-07-05 14:06:04,USR-3298,2,1572,app,bill_payment,336.58,,,NG,0,DEV-77271,0,NG,0.94,completed
TXN-100985,2026-07-05 14:12:06,USR-1409,3,201,app,card_spend,1486.59,,,NG,0,DEV-21003,0,NG,0.98,completed
TXN-100986,2026-07-05 14:13:58,USR-1551,2,2114,app,transfer_out,46888.33,BEN-4475,UBA,NG,0,DEV-52600,0,NG,0.96,completed
TXN-100987,2026-07-05 15:03:23,USR-1394,2,965,app,card_spend,2862.47,,,NG,0,DEV-77000,0,NG,0.94,completed
TXN-100988,2026-07-05 15:09:23,USR-3298,2,1572,app,airtime,13311.69,,,NG,0,DEV-77271,0,NG,0.95,completed
TXN-100989,2026-07-05 15:21:10,USR-3038,2,2007,ussd,transfer_in,33044.28,BEN-9797,OPay,NG,0,DEV-79352,0,NG,0.94,completed
TXN-100990,2026-07-05 15:22:12,USR-0882,3,886,app,airtime,4081.02,,,NG,0,DEV-60328,0,NG,0.97,completed
TXN-100991,2026-07-05 15:26:35,USR-0859,2,2073,pos,transfer_in,3294.44,BEN-7180,Kuda,NG,0,DEV-55236,0,NG,0.99,completed
TXN-100992,2026-07-05 15:42:57,USR-3530,1,608,app,transfer_in,35700.26,BEN-5786,Zenith Bank,NG,0,DEV-45954,0,NG,0.94,completed
TXN-100993,2026-07-05 16:01:34,USR-1084,2,425,app,bill_payment,22108.59,,,NG,0,DEV-71644,0,NG,0.94,completed
TXN-100994,2026-07-05 16:23:37,USR-3550,2,1762,app,bill_payment,3910.44,,,NG,0,DEV-53687,0,NG,0.94,completed
TXN-100995,2026-07-05 16:32:06,USR-0934,2,1949,app,transfer_out,37837.1,BEN-7965,UBA,NG,0,DEV-19329,0,NG,0.99,completed
TXN-100996,2026-07-05 16:33:31,USR-1379,2,1102,pos,card_spend,13703.92,,,NG,0,DEV-93579,0,NG,0.96,completed
TXN-100997,2026-07-05 16:39:00,USR-0384,2,1732,app,airtime,27133.81,,,NG,0,DEV-17685,0,NG,0.94,completed
TXN-100998,2026-07-05 16:45:03,USR-1471,3,1806,web,bill_payment,14251.99,,,NG,0,DEV-80545,0,NG,0.97,completed
TXN-100999,2026-07-05 17:01:28,USR-0109,2,1376,app,card_spend,2527.29,,,NG,0,DEV-41285,0,NG,0.97,completed
TXN-101000,2026-07-05 17:05:50,USR-2746,3,1068,ussd,airtime,29112.28,,,NG,0,DEV-84946,0,NG,0.98,completed
TXN-101001,2026-07-05 17:09:05,USR-1644,1,420,app,transfer_out,6187.89,BEN-9984,GTBank,NG,0,DEV-52219,0,NG,1.0,completed
TXN-101002,2026-07-05 17:12:36,USR-1882,1,195,ussd,transfer_in,12763.97,BEN-7149,Access Bank,NG,0,DEV-50888,0,NG,0.98,completed
TXN-101003,2026-07-05 17:13:48,USR-1517,3,1088,app,card_spend,25960.01,,,NG,0,DEV-69871,0,NG,0.95,completed
TXN-101004,2026-07-05 17:37:07,USR-0670,2,1032,app,airtime,5295.87,,,NG,0,DEV-89569,0,NG,0.99,completed
TXN-101005,2026-07-05 17:59:44,USR-1456,2,1789,ussd,bill_payment,16920.97,,,NG,0,DEV-54548,0,NG,0.94,completed
TXN-101006,2026-07-05 18:11:22,USR-1139,1,1052,app,transfer_out,5710.97,BEN-3414,Access Bank,NG,0,DEV-98184,0,NG,0.98,completed
TXN-101007,2026-07-05 18:12:43,USR-2662,3,726,ussd,airtime,8752.07,,,NG,0,DEV-45697,0,NG,0.93,completed
TXN-101008,2026-07-05 18:13:48,USR-2622,2,147,app,card_spend,6768.84,,,NG,0,DEV-44663,0,NG,0.99,completed
TXN-101009,2026-07-05 18:19:57,USR-1201,2,471,web,transfer_out,21117.42,BEN-7625,Access Bank,NG,0,DEV-48566,0,NG,0.93,completed
TXN-101010,2026-07-05 18:38:17,USR-1003,3,1299,app,bill_payment,5967.96,,,NG,0,DEV-12875,0,NG,0.98,completed
TXN-101011,2026-07-05 18:41:44,USR-2188,3,737,pos,transfer_in,23666.43,BEN-5097,PalmPay,NG,0,DEV-19681,0,NG,0.97,completed
TXN-101012,2026-07-05 18:42:04,USR-1495,2,146,app,bill_payment,171557.05,,,NG,0,DEV-82384,0,NG,0.98,completed
TXN-101013,2026-07-05 18:53:48,USR-2655,3,460,app,transfer_in,3480.67,BEN-2646,UBA,NG,0,DEV-66881,0,NG,0.94,completed
TXN-101014,2026-07-05 18:56:14,USR-1097,2,1297,app,card_spend,15852.08,,,NG,0,DEV-69469,0,NG,0.99,completed
TXN-101015,2026-07-05 19:08:05,USR-1719,1,700,ussd,card_spend,11496.7,,,NG,0,DEV-81511,0,NG,0.97,completed
TXN-101016,2026-07-05 19:11:04,USR-2262,2,2091,pos,card_spend,2873.35,,,NG,0,DEV-82768,0,NG,0.96,completed
TXN-101017,2026-07-05 19:15:53,USR-0953,3,339,pos,transfer_in,88570.66,BEN-8811,Stanbic IBTC,NG,0,DEV-51104,0,NG,0.99,completed
TXN-101018,2026-07-05 19:20:50,USR-2282,2,1991,ussd,transfer_out,7414.99,BEN-5986,GTBank,NG,0,DEV-49608,0,NG,0.95,completed
TXN-101019,2026-07-05 19:30:03,USR-1471,3,1806,web,bill_payment,34052.75,,,NG,0,DEV-80545,0,NG,0.94,completed
TXN-101020,2026-07-05 19:37:34,USR-3167,1,1010,pos,transfer_out,65713.99,BEN-3330,Moniepoint,NG,0,DEV-94886,0,NG,0.96,completed
TXN-101021,2026-07-05 19:43:29,USR-3550,2,1762,app,airtime,13410.37,,,NG,0,DEV-53687,0,NG,0.98,completed
TXN-101022,2026-07-05 20:00:11,USR-2188,3,737,app,transfer_out,31859.53,BEN-8484,Access Bank,NG,0,DEV-19681,0,NG,0.96,completed
TXN-101023,2026-07-05 20:09:57,USR-1084,2,425,app,transfer_out,7777.65,BEN-1853,Kuda,NG,0,DEV-71644,0,NG,0.98,completed
TXN-101024,2026-07-05 20:31:10,USR-0419,2,1260,app,bill_payment,17433.99,,,NG,0,DEV-40735,0,NG,0.98,completed
TXN-101025,2026-07-05 20:45:46,USR-0178,3,906,app,transfer_out,57470.31,BEN-2874,UBA,NG,0,DEV-12671,0,NG,0.96,completed
TXN-101026,2026-07-05 20:51:54,USR-1495,2,146,ussd,transfer_out,39103.26,BEN-2858,Stanbic IBTC,NG,0,DEV-82384,0,NG,0.95,completed
TXN-101027,2026-07-05 20:53:49,USR-0896,2,1953,app,airtime,3307.12,,,NG,0,DEV-47388,0,NG,0.97,completed
TXN-101028,2026-07-05 21:02:01,USR-2620,3,1378,ussd,bill_payment,13580.71,,,NG,0,DEV-37869,0,NG,1.0,completed
TXN-101029,2026-07-05 21:13:37,USR-3472,1,1466,web,card_spend,16143.9,,,NG,0,DEV-97670,0,NG,0.94,completed
TXN-101030,2026-07-05 21:14:00,USR-0417,2,611,app,transfer_out,185000,BEN-9001,Kuda,NG,1,DEV-30417,0,NG,0.96,completed
TXN-101031,2026-07-05 21:16:00,USR-0417,2,611,app,transfer_out,240000,BEN-9101,GTBank,NG,1,DEV-30417,0,NG,0.98,completed
TXN-101032,2026-07-05 21:17:00,USR-0417,2,611,app,transfer_out,310000,BEN-9201,Wema/ALAT,NG,1,DEV-30417,0,NG,0.97,completed
TXN-101033,2026-07-05 21:18:54,USR-2800,3,1646,pos,transfer_out,13454.52,BEN-9864,OPay,NG,0,DEV-51505,0,NG,0.99,completed
TXN-101034,2026-07-05 21:19:00,USR-0417,2,611,app,transfer_out,150000,BEN-9301,Access Bank,NG,1,DEV-30417,0,NG,0.99,completed
TXN-101035,2026-07-05 21:21:00,USR-0417,2,611,app,transfer_out,415000,BEN-9401,UBA,NG,1,DEV-30417,0,NG,0.97,completed
TXN-101036,2026-07-05 21:21:36,USR-0420,1,2080,pos,bill_payment,33305.39,,,NG,0,DEV-19071,0,NG,0.99,completed
TXN-101037,2026-07-05 21:23:00,USR-0417,2,611,app,transfer_out,275000,BEN-9501,Moniepoint,NG,1,DEV-30417,0,NG,0.95,completed
TXN-101038,2026-07-05 21:26:00,USR-0417,2,611,app,transfer_out,480000,BEN-9601,UBA,NG,1,DEV-30417,0,NG,0.99,completed
TXN-101039,2026-07-05 21:32:50,USR-2419,1,1855,app,airtime,34506.89,,,NG,0,DEV-56438,0,NG,0.93,completed
TXN-101040,2026-07-05 21:34:54,USR-2800,3,1646,app,transfer_in,4382.58,BEN-9864,Access Bank,NG,0,DEV-51505,0,NG,0.97,completed
TXN-101041,2026-07-05 22:00:24,USR-0900,3,565,app,card_spend,15609.76,,,NG,0,DEV-22739,0,NG,0.97,completed
TXN-101042,2026-07-05 22:13:48,USR-2601,2,827,app,transfer_out,1982.7,BEN-2293,UBA,NG,0,DEV-32280,0,NG,0.95,completed
TXN-101043,2026-07-05 22:24:28,USR-1394,2,965,app,transfer_out,26775.49,BEN-3780,Stanbic IBTC,NG,0,DEV-77000,0,NG,0.97,completed
TXN-101044,2026-07-05 22:24:43,USR-0109,2,1376,app,card_spend,4095.51,,,NG,0,DEV-41285,0,NG,0.98,completed
TXN-101045,2026-07-05 22:28:31,USR-3179,1,1456,app,transfer_in,1459.84,BEN-2124,GTBank,NG,0,DEV-41925,0,NG,0.99,completed
TXN-101046,2026-07-05 22:39:43,USR-1555,2,1791,pos,transfer_in,28608.85,BEN-1732,Access Bank,NG,0,DEV-33021,0,NG,0.98,completed
TXN-101047,2026-07-05 22:57:29,USR-0420,1,2080,app,transfer_in,23658.18,BEN-3509,OPay,NG,0,DEV-19071,0,NG,0.99,completed
TXN-101048,2026-07-05 23:16:57,USR-0327,3,2139,ussd,airtime,3995.62,,,NG,0,DEV-80776,0,NG,0.96,completed
TXN-101049,2026-07-05 23:22:35,USR-1140,2,248,ussd,transfer_out,26410.14,BEN-6728,UBA,NG,0,DEV-71694,0,NG,0.94,completed
TXN-101050,2026-07-05 23:23:05,USR-0323,2,1484,app,transfer_in,39838.61,BEN-2402,Zenith Bank,NG,0,DEV-46655,0,NG,0.95,completed
TXN-101051,2026-07-05 23:26:35,USR-0103,2,282,app,transfer_out,8560.1,BEN-7916,OPay,NG,0,DEV-24371,0,NG,0.99,completed
TXN-101052,2026-07-05 23:28:43,USR-2188,3,737,app,transfer_out,3412.18,BEN-5097,Wema/ALAT,NG,0,DEV-19681,0,NG,0.97,completed
TXN-101053,2026-07-05 23:46:10,USR-3034,2,1105,ussd,bill_payment,6107.05,,,NG,0,DEV-39451,0,NG,0.93,completed
TXN-101054,2026-07-05 23:49:52,USR-3034,2,1105,web,airtime,935.95,,,NG,0,DEV-39451,0,NG,0.96,completed
TXN-101055,2026-07-06 00:20:11,USR-2365,2,845,app,bill_payment,2475.93,,,NG,0,DEV-16734,0,NG,0.97,completed
TXN-101056,2026-07-06 00:49:05,USR-3417,2,626,app,transfer_out,12812.1,BEN-2989,Access Bank,NG,0,DEV-47752,0,NG,1.0,completed
TXN-101057,2026-07-06 00:51:04,USR-2987,3,905,web,transfer_in,4664.63,BEN-2747,Zenith Bank,NG,0,DEV-60422,0,NG,0.96,completed
TXN-101058,2026-07-06 00:55:21,USR-3741,3,471,web,transfer_out,13245.37,BEN-7105,Stanbic IBTC,NG,0,DEV-66606,0,NG,0.95,completed
TXN-101059,2026-07-06 01:09:37,USR-3179,1,1456,pos,bill_payment,3480.75,,,NG,0,DEV-41925,0,NG,0.98,completed
TXN-101060,2026-07-06 01:37:03,USR-1127,2,1483,app,transfer_in,2253.76,BEN-3591,First Bank,NG,0,DEV-24621,0,NG,0.96,completed
TXN-101061,2026-07-06 01:38:07,USR-0414,2,1270,app,card_spend,13550.43,,,NG,0,DEV-96846,0,NG,0.95,completed
TXN-101062,2026-07-06 01:44:43,USR-2188,3,737,app,transfer_out,30572.87,BEN-5097,Moniepoint,NG,0,DEV-19681,0,NG,0.94,completed
TXN-101063,2026-07-06 01:50:21,USR-1409,3,201,web,transfer_in,1375.82,BEN-8564,First Bank,NG,0,DEV-21003,0,NG,0.96,completed
TXN-101064,2026-07-06 02:07:26,USR-0357,2,2078,app,transfer_in,4483.3,BEN-8749,Stanbic IBTC,NG,0,DEV-38080,0,NG,0.99,completed
TXN-101065,2026-07-06 02:18:20,USR-2662,3,726,app,transfer_out,1974.19,BEN-4450,Zenith Bank,NG,0,DEV-45697,0,NG,0.98,completed
TXN-101066,2026-07-06 02:27:43,USR-1329,2,1235,web,card_spend,27090.06,,,NG,0,DEV-14288,0,NG,0.98,completed
TXN-101067,2026-07-06 02:31:42,USR-3298,2,1572,app,transfer_out,19700.6,BEN-8405,Moniepoint,NG,0,DEV-77271,0,NG,1.0,completed
TXN-101068,2026-07-06 02:36:51,USR-0934,2,1949,web,transfer_in,23774.17,BEN-7965,Kuda,NG,0,DEV-19329,0,NG,0.94,completed
TXN-101069,2026-07-06 03:16:03,USR-1840,2,1538,app,airtime,751.87,,,NG,0,DEV-83385,0,NG,0.98,completed
TXN-101070,2026-07-06 03:20:38,USR-2365,2,845,app,card_spend,9207.86,,,NG,0,DEV-16734,0,NG,0.96,completed
TXN-101071,2026-07-06 03:22:08,USR-1004,3,1168,app,transfer_out,23917.74,BEN-9317,First Bank,NG,0,DEV-75612,0,NG,0.99,completed
TXN-101072,2026-07-06 03:29:49,USR-0285,3,1846,web,card_spend,24797.97,,,NG,0,DEV-50026,0,NG,0.97,completed
TXN-101073,2026-07-06 03:34:15,USR-1140,2,248,ussd,transfer_out,988.31,BEN-4269,Stanbic IBTC,NG,0,DEV-71694,0,NG,0.94,completed
TXN-101074,2026-07-06 03:46:11,USR-1456,2,1789,app,transfer_in,12312.65,BEN-1042,Access Bank,NG,0,DEV-54548,0,NG,0.95,completed
TXN-101075,2026-07-06 03:51:42,USR-2233,1,1456,ussd,transfer_out,91753.41,BEN-8239,OPay,NG,0,DEV-27146,0,NG,0.95,completed
TXN-101076,2026-07-06 04:00:24,USR-3148,2,590,ussd,bill_payment,27690.26,,,NG,0,DEV-69600,0,NG,0.95,completed
TXN-101077,2026-07-06 04:12:10,USR-2188,3,737,ussd,transfer_in,16516.64,BEN-6661,OPay,NG,0,DEV-19681,0,NG,0.95,completed
TXN-101078,2026-07-06 04:13:58,USR-0178,3,906,pos,transfer_out,2754.01,BEN-3496,Stanbic IBTC,NG,0,DEV-12671,0,NG,0.96,completed
TXN-101079,2026-07-06 04:17:33,USR-1394,2,965,web,card_spend,8674.02,,,NG,0,DEV-77000,0,NG,0.99,completed
TXN-101080,2026-07-06 04:17:37,USR-2197,2,1325,app,transfer_out,16035.58,BEN-9728,UBA,NG,0,DEV-99687,0,NG,0.97,completed
TXN-101081,2026-07-06 04:21:36,USR-3837,2,722,ussd,card_spend,6972.11,,,NG,0,DEV-19807,0,NG,0.97,completed
TXN-101082,2026-07-06 04:46:14,USR-0637,1,2036,app,card_spend,21850.39,,,NG,0,DEV-90120,0,NG,0.95,completed
TXN-101083,2026-07-06 04:55:28,USR-1719,1,700,ussd,transfer_out,16217.91,BEN-7049,Zenith Bank,NG,0,DEV-81511,0,NG,0.93,completed
TXN-101084,2026-07-06 04:59:22,USR-2070,2,734,app,transfer_out,49487.36,BEN-7615,First Bank,NG,0,DEV-17455,0,NG,0.97,completed
TXN-101085,2026-07-06 05:19:17,USR-1495,2,146,app,transfer_in,32850.62,BEN-2527,Zenith Bank,NG,0,DEV-82384,0,NG,0.99,completed
TXN-101086,2026-07-06 05:36:06,USR-0419,2,1260,app,bill_payment,13277.47,,,NG,0,DEV-40735,0,NG,0.95,completed
TXN-101087,2026-07-06 05:49:33,USR-0701,2,676,web,card_spend,6802.3,,,NG,0,DEV-40433,0,NG,1.0,completed
TXN-101088,2026-07-06 06:11:10,USR-2197,2,1325,app,transfer_out,1881.25,BEN-2506,Wema/ALAT,NG,1,DEV-99687,0,NG,0.97,completed
TXN-101089,2026-07-06 06:12:29,USR-0815,2,1519,app,transfer_out,27142.34,BEN-7054,First Bank,NG,0,DEV-19016,0,NG,0.93,completed
TXN-101090,2026-07-06 06:16:49,USR-2886,1,1794,web,bill_payment,22331.72,,,NG,0,DEV-89471,0,NG,0.95,completed
TXN-101091,2026-07-06 06:22:39,USR-2805,2,1806,app,transfer_out,25090.11,BEN-9017,GTBank,NG,0,DEV-86983,0,NG,0.93,completed
TXN-101092,2026-07-06 06:23:21,USR-0420,1,2080,ussd,bill_payment,13764.34,,,NG,0,DEV-19071,0,NG,0.93,completed
TXN-101093,2026-07-06 06:24:17,USR-2620,3,1378,pos,airtime,25728.86,,,NG,0,DEV-37869,0,NG,0.96,completed
TXN-101094,2026-07-06 06:53:02,USR-0457,2,1166,web,airtime,10352.14,,,NG,0,DEV-86622,0,NG,0.99,completed
TXN-101095,2026-07-06 06:57:17,USR-0788,2,309,app,card_spend,9077.04,,,NG,0,DEV-29887,0,NG,0.93,completed
TXN-101096,2026-07-06 07:13:10,USR-3453,3,496,app,transfer_in,2031.14,BEN-6876,Moniepoint,NG,0,DEV-99873,0,NG,0.96,completed
TXN-101097,2026-07-06 07:22:01,USR-2466,1,1098,web,card_spend,9259.15,,,NG,0,DEV-85880,0,NG,0.99,completed
TXN-101098,2026-07-06 07:23:26,USR-2709,2,2014,app,bill_payment,11715.59,,,NG,0,DEV-48175,0,NG,0.97,completed
TXN-101099,2026-07-06 07:31:33,USR-0285,3,1846,app,transfer_in,9117.86,BEN-5335,UBA,NG,0,DEV-50026,0,NG,0.99,completed
TXN-101100,2026-07-06 07:50:11,USR-2299,2,387,ussd,airtime,6614.89,,,NG,0,DEV-11220,0,NG,0.99,completed
TXN-101101,2026-07-06 08:02:16,USR-1471,3,1806,pos,airtime,2913.62,,,NG,0,DEV-80545,0,NG,0.99,completed
